body_temperature,walking_capacity,heart_rate,health_status,temperature_above_normal,temperature_below_normal,low_walking_capacity,high_heart_rate,low_heart_rate
36.0,6001,31,unhealthy,False,True,True,False,True
38.2,11375,73,healthy,False,False,False,False,False
38.3,3929,69,unhealthy,False,False,True,False,False
39.9,5886,88,unhealthy,True,False,True,True,False
35.9,8452,31,unhealthy,False,True,True,False,True
40.5,5996,108,unhealthy,True,False,True,True,False
38.2,10366,58,healthy,False,False,False,False,False
38.8,10728,54,healthy,False,False,False,False,False
40.4,6793,104,unhealthy,True,False,True,True,False
35.5,5168,35,unhealthy,False,True,True,False,True
38.2,12151,66,healthy,False,False,False,False,False
38.3,11498,64,healthy,False,False,False,False,False
38.1,10561,66,healthy,False,False,False,False,False
37.9,4020,62,unhealthy,False,False,True,False,False
38.3,10699,57,healthy,False,False,False,False,False
39.8,6429,113,unhealthy,True,False,True,True,False
34.7,4017,36,unhealthy,False,True,True,False,True
38.7,11592,70,healthy,False,False,False,False,False
38.4,5220,69,unhealthy,False,False,True,False,False
38.1,13165,70,healthy,False,False,False,False,False
41.0,6912,97,unhealthy,True,False,True,True,False
38.2,4761,72,unhealthy,False,False,True,False,False
38.3,11094,63,healthy,False,False,False,False,False
34.7,5403,33,unhealthy,False,True,True,False,True
38.5,12727,68,healthy,False,False,False,False,False
37.8,5233,67,unhealthy,False,False,True,False,False
38.5,12660,73,healthy,False,False,False,False,False
38.7,7764,59,unhealthy,False,False,True,False,False
35.1,6208,33,unhealthy,False,True,True,False,True
38.5,10893,65,healthy,False,False,False,False,False
38.0,5855,71,unhealthy,False,False,True,False,False
41.1,5877,112,unhealthy,True,False,True,True,False
35.2,4505,35,unhealthy,False,True,True,False,True
35.0,5832,35,unhealthy,False,True,True,False,True
38.4,12129,53,healthy,False,False,False,False,False
38.1,11680,57,healthy,False,False,False,False,False
36.1,7279,43,unhealthy,False,True,True,False,True
38.3,11471,60,healthy,False,False,False,False,False
38.6,4472,60,unhealthy,False,False,True,False,False
36.3,6438,23,unhealthy,False,True,True,False,True
40.6,5022,106,unhealthy,True,False,True,True,False
38.1,11629,62,healthy,False,False,False,False,False
38.3,11263,65,healthy,False,False,False,False,False
35.7,7565,36,unhealthy,False,True,True,False,True
38.8,13265,66,healthy,False,False,False,False,False
38.9,9468,63,healthy,False,False,False,False,False
41.0,7608,112,unhealthy,True,False,True,True,False
38.5,12267,70,healthy,False,False,False,False,False
40.4,5009,93,unhealthy,True,False,True,True,False
41.0,4618,107,unhealthy,True,False,True,True,False
38.3,13334,58,healthy,False,False,False,False,False
38.4,5507,60,unhealthy,False,False,True,False,False
36.0,5676,43,unhealthy,False,True,True,False,True
38.3,5239,66,unhealthy,False,False,True,False,False
37.9,8132,55,unhealthy,False,False,True,False,False
37.9,11552,70,healthy,False,False,False,False,False
38.0,5195,74,unhealthy,False,False,True,False,False
35.6,4718,41,unhealthy,False,True,True,False,True
38.1,13710,60,healthy,False,False,False,False,False
38.6,6766,64,unhealthy,False,False,True,False,False
41.0,6240,109,unhealthy,True,False,True,True,False
35.8,4862,32,unhealthy,False,True,True,False,True
34.7,5491,27,unhealthy,False,True,True,False,True
38.3,11003,73,healthy,False,False,False,False,False
38.2,2922,62,unhealthy,False,False,True,False,False
36.0,7822,36,unhealthy,False,True,True,False,True
38.8,10022,59,healthy,False,False,False,False,False
36.7,7295,38,unhealthy,False,True,True,False,True
38.1,10979,64,healthy,False,False,False,False,False
36.3,7025,38,unhealthy,False,True,True,False,True
39.1,4894,60,unhealthy,True,False,True,False,False
40.2,5925,117,unhealthy,True,False,True,True,False
38.1,11185,64,healthy,False,False,False,False,False
38.4,12002,57,healthy,False,False,False,False,False
38.3,12902,65,healthy,False,False,False,False,False
40.4,5417,99,unhealthy,True,False,True,True,False
38.1,11622,70,healthy,False,False,False,False,False
38.5,10954,74,healthy,False,False,False,False,False
38.3,11288,61,healthy,False,False,False,False,False
38.7,10404,71,healthy,False,False,False,False,False
38.2,12195,73,healthy,False,False,False,False,False
38.1,12669,63,healthy,False,False,False,False,False
37.8,12914,63,healthy,False,False,False,False,False
38.1,9308,52,healthy,False,False,False,False,False
38.4,4515,68,unhealthy,False,False,True,False,False
36.5,5158,38,unhealthy,False,True,True,False,True
35.0,5599,28,unhealthy,False,True,True,False,True
37.8,12998,63,healthy,False,False,False,False,False
34.9,7313,38,unhealthy,False,True,True,False,True
38.4,12530,67,healthy,False,False,False,False,False
38.3,3422,70,unhealthy,False,False,True,False,False
35.6,5704,29,unhealthy,False,True,True,False,True
37.9,12883,71,healthy,False,False,False,False,False
41.0,4957,92,unhealthy,True,False,True,True,False
37.9,10651,63,healthy,False,False,False,False,False
38.2,5469,67,unhealthy,False,False,True,False,False
41.3,4715,105,unhealthy,True,False,True,True,False
38.3,12280,67,healthy,False,False,False,False,False
35.6,5898,38,unhealthy,False,True,True,False,True
38.5,6684,71,unhealthy,False,False,True,False,False
38.2,12892,63,healthy,False,False,False,False,False
38.1,9627,65,healthy,False,False,False,False,False
38.6,12125,69,healthy,False,False,False,False,False
38.2,11764,55,healthy,False,False,False,False,False
37.5,11297,65,healthy,False,False,False,False,False
35.5,6204,38,unhealthy,False,True,True,False,True
38.5,13018,58,healthy,False,False,False,False,False
38.3,11200,68,healthy,False,False,False,False,False
38.2,13069,55,healthy,False,False,False,False,False
41.0,7046,99,unhealthy,True,False,True,True,False
38.9,5841,59,unhealthy,False,False,True,False,False
35.4,5550,36,unhealthy,False,True,True,False,True
37.9,5597,66,unhealthy,False,False,True,False,False
36.8,4204,36,unhealthy,False,True,True,False,True
38.2,11523,65,healthy,False,False,False,False,False
37.9,11603,70,healthy,False,False,False,False,False
38.5,9234,72,healthy,False,False,False,False,False
38.2,3953,69,unhealthy,False,False,True,False,False
38.4,5328,59,unhealthy,False,False,True,False,False
38.3,9122,63,healthy,False,False,False,False,False
39.8,4968,133,unhealthy,True,False,True,True,False
38.7,11302,51,healthy,False,False,False,False,False
38.2,10795,65,healthy,False,False,False,False,False
38.1,12220,66,healthy,False,False,False,False,False
40.7,6527,102,unhealthy,True,False,True,True,False
40.5,6817,120,unhealthy,True,False,True,True,False
39.0,13636,64,healthy,False,False,False,False,False
38.1,13646,65,healthy,False,False,False,False,False
39.9,6514,110,unhealthy,True,False,True,True,False
35.1,5060,28,unhealthy,False,True,True,False,True
39.7,5093,112,unhealthy,True,False,True,True,False
38.3,5735,80,unhealthy,False,False,True,False,False
38.5,12084,55,healthy,False,False,False,False,False
40.6,7165,115,unhealthy,True,False,True,True,False
37.8,11470,64,healthy,False,False,False,False,False
38.6,12495,61,healthy,False,False,False,False,False
36.2,7971,33,unhealthy,False,True,True,False,True
38.0,11570,59,healthy,False,False,False,False,False
40.8,6388,113,unhealthy,True,False,True,True,False
40.1,5439,111,unhealthy,True,False,True,True,False
35.4,5012,39,unhealthy,False,True,True,False,True
38.6,10605,68,healthy,False,False,False,False,False
34.6,7222,35,unhealthy,False,True,True,False,True
38.6,14072,70,healthy,False,False,False,False,False
38.5,5964,67,unhealthy,False,False,True,False,False
40.8,5455,105,unhealthy,True,False,True,True,False
40.7,5769,112,unhealthy,True,False,True,True,False
38.3,4389,61,unhealthy,False,False,True,False,False
39.3,8211,122,unhealthy,True,False,True,True,False
34.9,5064,44,unhealthy,False,True,True,False,True
38.4,10291,67,healthy,False,False,False,False,False
38.3,5289,63,unhealthy,False,False,True,False,False
38.2,12190,58,healthy,False,False,False,False,False
38.4,5992,75,unhealthy,False,False,True,False,False
38.1,4144,64,unhealthy,False,False,True,False,False
36.5,6397,31,unhealthy,False,True,True,False,True
38.3,9730,67,healthy,False,False,False,False,False
38.5,10450,68,healthy,False,False,False,False,False
37.8,12643,61,healthy,False,False,False,False,False
41.5,5503,113,unhealthy,True,False,True,True,False
38.2,5671,56,unhealthy,False,False,True,False,False
37.9,12997,64,healthy,False,False,False,False,False
37.9,7567,68,unhealthy,False,False,True,False,False
38.4,12106,76,healthy,False,False,False,False,False
38.3,12229,65,healthy,False,False,False,False,False
38.9,13119,66,healthy,False,False,False,False,False
35.4,6072,44,unhealthy,False,True,True,False,True
38.2,5526,65,unhealthy,False,False,True,False,False
40.4,6455,102,unhealthy,True,False,True,True,False
41.3,5406,112,unhealthy,True,False,True,True,False
38.5,4601,63,unhealthy,False,False,True,False,False
37.8,12560,68,healthy,False,False,False,False,False
37.9,4376,62,unhealthy,False,False,True,False,False
38.1,3702,70,unhealthy,False,False,True,False,False
39.0,11626,66,healthy,False,False,False,False,False
38.7,12531,70,healthy,False,False,False,False,False
38.4,4684,64,unhealthy,False,False,True,False,False
35.6,5746,35,unhealthy,False,True,True,False,True
38.0,12360,67,healthy,False,False,False,False,False
36.0,7064,29,unhealthy,False,True,True,False,True
38.1,4870,58,unhealthy,False,False,True,False,False
38.7,5221,77,unhealthy,False,False,True,False,False
38.4,9808,64,healthy,False,False,False,False,False
38.6,13482,66,healthy,False,False,False,False,False
40.5,5077,113,unhealthy,True,False,True,True,False
38.3,11544,62,healthy,False,False,False,False,False
36.2,6976,40,unhealthy,False,True,True,False,True
38.7,12811,70,healthy,False,False,False,False,False
38.9,13025,60,healthy,False,False,False,False,False
35.0,4764,37,unhealthy,False,True,True,False,True
38.5,12208,66,healthy,False,False,False,False,False
38.5,11148,56,healthy,False,False,False,False,False
38.2,12248,67,healthy,False,False,False,False,False
38.4,4684,63,unhealthy,False,False,True,False,False
38.9,11700,64,healthy,False,False,False,False,False
40.0,5567,116,unhealthy,True,False,True,True,False
38.4,10611,78,healthy,False,False,False,False,False
35.7,6479,42,unhealthy,False,True,True,False,True
38.2,12316,64,healthy,False,False,False,False,False
38.0,12207,59,healthy,False,False,False,False,False
38.2,11835,64,healthy,False,False,False,False,False
38.0,9967,65,healthy,False,False,False,False,False
35.3,7246,37,unhealthy,False,True,True,False,True
40.8,6252,114,unhealthy,True,False,True,True,False
38.0,10084,68,healthy,False,False,False,False,False
41.7,5076,84,unhealthy,True,False,True,False,False
38.3,3867,58,unhealthy,False,False,True,False,False
35.4,4691,34,unhealthy,False,True,True,False,True
38.3,11236,69,healthy,False,False,False,False,False
38.1,9428,65,healthy,False,False,False,False,False
38.5,9731,73,healthy,False,False,False,False,False
38.6,12597,67,healthy,False,False,False,False,False
38.9,10367,60,healthy,False,False,False,False,False
37.9,6794,63,unhealthy,False,False,True,False,False
38.2,5107,63,unhealthy,False,False,True,False,False
38.4,5940,78,unhealthy,False,False,True,False,False
38.6,11066,61,healthy,False,False,False,False,False
36.2,5074,39,unhealthy,False,True,True,False,True
38.0,10983,66,healthy,False,False,False,False,False
41.2,6931,108,unhealthy,True,False,True,True,False
38.2,11764,50,healthy,False,False,False,False,False
38.6,11427,61,healthy,False,False,False,False,False
38.3,10792,63,healthy,False,False,False,False,False
38.2,12459,61,healthy,False,False,False,False,False
38.4,10447,69,healthy,False,False,False,False,False
38.7,11538,71,healthy,False,False,False,False,False
35.8,4105,24,unhealthy,False,True,True,False,True
38.3,11011,58,healthy,False,False,False,False,False
38.6,4323,57,unhealthy,False,False,True,False,False
36.0,6122,40,unhealthy,False,True,True,False,True
38.7,10954,70,healthy,False,False,False,False,False
36.1,6511,42,unhealthy,False,True,True,False,True
37.8,13101,59,healthy,False,False,False,False,False
38.2,9688,64,healthy,False,False,False,False,False
38.0,11210,65,healthy,False,False,False,False,False
37.9,11289,64,healthy,False,False,False,False,False
37.8,11159,54,healthy,False,False,False,False,False
40.8,5589,100,unhealthy,True,False,True,True,False
35.5,5730,43,unhealthy,False,True,True,False,True
38.0,11054,68,healthy,False,False,False,False,False
38.6,10421,67,healthy,False,False,False,False,False
38.7,11774,60,healthy,False,False,False,False,False
38.3,11022,66,healthy,False,False,False,False,False
38.1,9501,69,healthy,False,False,False,False,False
38.3,4856,75,unhealthy,False,False,True,False,False
38.0,3785,61,unhealthy,False,False,True,False,False
38.3,4820,67,unhealthy,False,False,True,False,False
37.8,11820,77,healthy,False,False,False,False,False
38.6,10945,63,healthy,False,False,False,False,False
38.0,11624,76,healthy,False,False,False,False,False
35.4,6645,43,unhealthy,False,True,True,False,True
38.5,11614,67,healthy,False,False,False,False,False
40.1,4173,117,unhealthy,True,False,True,True,False
37.9,10664,64,healthy,False,False,False,False,False
38.0,12859,62,healthy,False,False,False,False,False
38.0,11542,71,healthy,False,False,False,False,False
37.7,11371,71,healthy,False,False,False,False,False
40.8,5279,105,unhealthy,True,False,True,True,False
37.8,11343,66,healthy,False,False,False,False,False
39.0,4683,62,unhealthy,False,False,True,False,False
38.6,12240,63,healthy,False,False,False,False,False
35.0,6578,32,unhealthy,False,True,True,False,True
38.2,4938,62,unhealthy,False,False,True,False,False
38.3,11089,60,healthy,False,False,False,False,False
38.5,11999,59,healthy,False,False,False,False,False
35.1,5348,26,unhealthy,False,True,True,False,True
40.9,5426,111,unhealthy,True,False,True,True,False
38.7,13036,70,healthy,False,False,False,False,False
38.6,10481,68,healthy,False,False,False,False,False
38.4,13177,58,healthy,False,False,False,False,False
38.0,11914,69,healthy,False,False,False,False,False
38.0,5024,55,unhealthy,False,False,True,False,False
38.4,11436,70,healthy,False,False,False,False,False
39.8,5877,105,unhealthy,True,False,True,True,False
40.8,6750,117,unhealthy,True,False,True,True,False
38.2,12426,65,healthy,False,False,False,False,False
38.3,11980,69,healthy,False,False,False,False,False
35.3,5786,30,unhealthy,False,True,True,False,True
38.1,11886,58,healthy,False,False,False,False,False
38.4,4430,53,unhealthy,False,False,True,False,False
38.7,13166,66,healthy,False,False,False,False,False
38.4,3226,65,unhealthy,False,False,True,False,False
38.3,10887,66,healthy,False,False,False,False,False
37.9,12774,66,healthy,False,False,False,False,False
38.4,5144,63,unhealthy,False,False,True,False,False
38.7,12119,63,healthy,False,False,False,False,False
38.6,6809,70,unhealthy,False,False,True,False,False
38.1,12522,62,healthy,False,False,False,False,False
38.6,10470,66,healthy,False,False,False,False,False
38.2,11560,71,healthy,False,False,False,False,False
38.7,12082,60,healthy,False,False,False,False,False
35.3,6555,33,unhealthy,False,True,True,False,True
38.6,10778,75,healthy,False,False,False,False,False
35.6,6383,40,unhealthy,False,True,True,False,True
38.1,4806,48,unhealthy,False,False,True,False,False
37.9,12423,59,healthy,False,False,False,False,False
